Id,Title,Tags,Body,reason
"65502594","Readmission of patient through 30 days after first discharge (total 31 days)","<sql><sql-server>","<p>I have below sample data in one of my table and I want to find <strong>&quot;If the discharge is followed by a readmission through 30 days after first discharge (total 31 days), use the admit date from the first admission and the discharge date from the last discharge&quot;</strong>.</p>
<pre><code>PatientId ClaimId   Admit Date  Discharge Date
A001    110001  12/20/2019  1/17/2020
A001    110002  4/30/2020   4/30/2020
A001    110003  4/18/2020   4/30/2020
A001    110004  5/1/2020    5/5/2020
A001    110005  5/8/2020    5/27/2020
A001    110006  8/22/2020   9/20/2020
A001    110007  9/2/2020    9/5/2020
A001    110008  9/21/2020   10/20/2020
A001    110009  10/21/2020  11/19/2020
A001    110010  9/2/2020    9/5/2020
</code></pre>
<p>I tried this way but I can get only min of admit date. Not sure how to find Max of discharge date through 30 days after first discharge. Appreciate help.</p>
<pre><code>SELECT A.PatientId,
       A.Discharge_Date, 
Min(B.Admit_Date) AS MinOfadmitDate, 
DATEDIFF(dd,A.Discharge_Date,Min(B.Admit_Date)) AS Day_span
FROM Table1 A 
INNER JOIN Table1 AS B ON A.PatientId = B.PatientId
WHERE B.Admit_Date &gt; A.Discharge_Date
GROUP BY A.PatientId, A.Discharge_Date
HAVING DATEDIFF(dd,A.Discharge_Date, Min(B.Admit_Date))&lt;=30
</code></pre>
","103"
"65504812","How do I get top 3 unique names from list of dict and make count of it in python","<python><python-3.x><list><dictionary>","<p>I have response like,</p>
<pre><code>resp = [{**&quot;NR&quot;: &quot;0&quot;**,&quot;Code&quot;: &quot;4_RESOURCE&quot;,&quot;Cnt&quot;: &quot;11&quot;}, 
            {&quot;NR&quot;: &quot;10&quot;,&quot;Code&quot;: &quot;10_humans&quot;,&quot;Cnt&quot;: &quot;1&quot;},
            {&quot;NR&quot;: &quot;1000&quot;,&quot;Code&quot;: &quot;4_RESOURCE&quot;,&quot;Cnt&quot;: &quot;120&quot;}, 
            {**&quot;NR&quot;: &quot;0&quot;**,&quot;Code&quot;: &quot;10_humans&quot;,&quot;Cnt&quot;: &quot;12&quot;},
             {**&quot;NR&quot;: &quot;0&quot;**,&quot;Code&quot;: &quot;4_RESOURCE&quot;,&quot;Cnt&quot;: &quot;15&quot;},
             {**&quot;NR&quot;: &quot;0&quot;**,&quot;Code&quot;: &quot;50_animals&quot;,&quot;Cnt&quot;: &quot;20&quot;}]
</code></pre>
<p>from it, if &quot;NR&quot; is &quot;0&quot; from unique Code from the above list of dict then need to take count and add that count against the unique code. like that need to take top three counts
output sample: count of cnt,</p>
<pre><code>&quot;10_humans&quot; = 12  (NR Zero)
&quot;4_RESOURCE&quot; = 15 (NE zero)
&quot;50_animals&quot; = 20 (NE Zero)
</code></pre>
<p>I tried:</p>
<pre><code>def se_conc(response):
    cnt = 0
    list = []

    def key_func(k):
         return k['Code']
   INFO = sorted(resp, key=y_func)
   for k, v in groupby(INFO, y_func):
            print(&quot;codes:&quot;, k)
            print(&quot;v:&quot;, v)
            list.append(k)
            print(&quot;listcode&quot;, list)

            for key in list:
                if resp['NR'] == &quot;0&quot;:
                    print(&quot;NR is 0:&quot;, k)
</code></pre>
<p>thanks in advance</p>
","103"
"65505452","Handling high frequency of API calls in Laravel","<laravel>","<p>I am working on a taxi booking app, where backend is written in laravel, for which I want to get real time location of the drivers in the database, so that nearest driver can be found on each request, but that requires a large amount of requests on database. Is there any other way to do it?</p>
","103"
"65507245","TYPO3 Backend - clicking on ""Add media file"" shows blank section","<php><typo3><typo3-10.x>","<p>A client of mine has the error that <strong>sometimes</strong> When he tries to upload a Picture inside a text &amp; media element via &quot;Add media file&quot; the fileadmin section is not loaded. I was not able to reproduce and my google search did not help me. I would like to give my client an explanation why this could happen. Does anyone have an idea? He uses PHP 7.4.3 and TYPO3 10.4.6, thats all information I got..</p>
<p><a href=""https://i.stack.imgur.com/yqje4.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/yqje4.png"" alt=""enter image description here"" /></a></p>
","103"
"65507837","UnimplementedError (FLUTTER)","<visual-studio><flutter><widget><throw><stateful>","<p>I'm super new at coding with Flutter and following this course that let's me create stateful widget. The problem is when I do, I get this throw UnimplementedError();
It should return to null. I have no clue what I'm doing wrong.</p>
<pre><code>my code:

import 'package:flutter/material.dart';

void main() =&gt; runApp(MyApp());

class MyApp extends StatefulWidget {

  @override
  State&lt;StatefulWidget&gt; createState() {
    // TODO: implement createState
    throw UnimplementedError();
  }
}
class MyAppState extends State&lt;MyApp&gt; {
  var questionIndex = 0;

  void answerQuestion() {
    setState(() {
      questionIndex = questionIndex + 1;
    });
    print(questionIndex);
  }

  @override
  Widget build(BuildContext context) {
    var questions = [
      &quot;What's your favourite color?&quot;,
      &quot;What's your favourite animal?&quot;,
    ];
    return MaterialApp(
      home: Scaffold(
        appBar: AppBar(
          title: Text(
            &quot;My First App&quot;,
          ),
        ),
        body: Column(
          children: [
            Text(
              questions[questionIndex],
            ),
            RaisedButton(
              child: Text(&quot;Answer 1&quot;),
              onPressed: answerQuestion,
            ),
            RaisedButton(
              child: Text(&quot;Answer 2&quot;),
              onPressed: answerQuestion,
            ),
            RaisedButton(
              child: Text(&quot;Answer 3&quot;),
              onPressed: answerQuestion,
            )
          ],
        ),
      ),
    );
  }
}
</code></pre>
<p>Thank you,</p>
<p>Ciao!</p>
","103"
"65509091","Constructor in C# OOP","<c#><oop><constructor>","<p>the constructor of this class should generate a random hint about the person that was randomly chosen, and store the hint in it's random hint property. It seems I have a problem with both my constructors but am unaware of how to fix the issue or what the issue is.. Any ideas please?</p>
<pre><code> class RandomHintGame : Game
    {
        string randomHint;
        static Random r = new Random();

        // Constructor 1
        public RandomHintGame(string randomHint, Person person) : base(person)
        {
            this.randomHint = randomHint;
        }
        
        // Constructor 2
        public RandomHintGame(Person person) : this(person)
        {
            int randomNumber = r.Next(0, 3);

            switch (randomNumber)
            {
                case 0: randomHint = $&quot;The person {HasHat} a hat.&quot;; break;
                case 1: randomHint = $&quot;The person has {EyeColor} eyes.&quot;; break;
                case 2: randomHint = $&quot;The person is a {Gender}&quot;; break;
            }
        }
    }
</code></pre>
","103"
"65509223","A List from Property","<c#><list><types>","<p>I have a problem and can't get any further!</p>
<p>How can I add or read objects from this list?</p>
<pre><code>public class Result
{
    public string host { get; set; }

    public string port { get; set; }
}

class Program
{
    static void Main(string[] args)
    {
        var ergIA = new List&lt;Result&gt;()

    }
}
</code></pre>
<p>Many thanks for the help!</p>
","103"
"65511668","Create dynamic quarter of circle with css","<javascript><html><jquery><css>","<p>I need to make this with css and the content inside it will be dynamic. I was trying with border-radius but this property can't make what i need.</p>
<p><img src=""https://i.stack.imgur.com/cvCio.png"" alt=""image"" /></p>
<p>if anyone can help me I would be very grateful.</p>
","103"
"65513190","Mistake in path add background image","<html><css>","<p>I am trying to add background image using CSS and I am making a mistake with the path</p>
<p><strong>CSS PATH</strong>: css/styles.css
<strong>IMG PATH</strong>: img/teambg.png</p>
<pre><code>background-image: url(&quot;img/teambg.png&quot;);
</code></pre>
","103"
"65513225","How to remove all lines after a line containing some string?","<awk><text><data-manipulation>","<p>I need to remove all lines after the first line that contains the word &quot;fox&quot;.</p>
<p>For example, for the following input file &quot;in.txt&quot;:</p>
<pre><code>The quick
brown fox jumps
over
the
lazy dog
the second fox
is hunting
</code></pre>
<p>The result will be:</p>
<pre><code>The quick
brown fox jumps
</code></pre>
<p>I prefer a script made in awk or sed but any other command line tools are good, like perl or php or python etc.</p>
<p>I am using gnuwin32 tools in Windows, and the solution I could find was this one:</p>
<pre><code>grep -m1 -n fox in.txt | cut -f1 -d&quot;:&quot; &gt; var.txt
set /p MyNumber=&lt;var.txt
head -%MyNumber% in.txt &gt; out.txt
</code></pre>
<p>However, I am looking for a solution that is shorter and that is portable (this one contains Windows specific command <code>set /p</code>).</p>
<p>Similar questions:</p>
<ul>
<li><p><a href=""https://stackoverflow.com/questions/44308594/how-to-delete-all-the-lines-after-the-last-occurence-of-pattern"">How to delete all the lines after the last occurence of pattern?</a></p>
</li>
<li><p><a href=""https://stackoverflow.com/questions/22559017/how-to-delete-lines-before-a-match-perserving-it"">How to delete lines before a match perserving it?</a></p>
</li>
<li><p><a href=""https://stackoverflow.com/questions/17364951/remove-all-lines-before-a-match-with-sed"">Remove all lines before a match with sed</a></p>
</li>
<li><p><a href=""https://stackoverflow.com/questions/34377793/how-to-delete-the-lines-starting-from-the-1st-line-till-line-before-encountering"">How to delete the lines starting from the 1st line till line before encountering the pattern &#39;[ERROR] -17-12-2015&#39; using sed?</a></p>
</li>
<li><p><a href=""https://stackoverflow.com/questions/62493807/how-to-delete-all-lines-before-the-first-and-after-the-last-occurrence-of-a-stri"">How to delete all lines before the first and after the last occurrence of a string?</a></p>
</li>
</ul>
","103"
"65513259","Javascript not to apply color","<javascript><svg>","<p>Please HELP
How I Can to set javascript not to apply color white to &quot;path class=&quot;st0&quot; &quot;?</p>
<p>All color is possible use only one In picture &quot;S&quot; - not possible fill white color, it is patch .st0. Fill another color is possible (only not white).</p>
<pre><code>&lt;svg id=&quot;swatches&quot; width=&quot;60px&quot; height=&quot;100px&quot; style=&quot;&quot; viewBox=&quot;-4 -4 60 100&quot;&gt;    &lt;rect style=&quot;fill:black&quot;    x=&quot;0&quot;  y=&quot;0&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect style=&quot;fill:#fe9000&quot; x=&quot;25&quot; y=&quot;0&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect style=&quot;fill:#ff0000&quot; x=&quot;0&quot;  y=&quot;25&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect style=&quot;fill:#ffff00&quot;    x=&quot;25&quot; y=&quot;25&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect style=&quot;fill:#0080ff&quot; x=&quot;0&quot;  y=&quot;50&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect style=&quot;fill:#1cb21c&quot; x=&quot;25&quot; y=&quot;50&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect style=&quot;fill:white&quot; x=&quot;0&quot;  y=&quot;75&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect style=&quot;fill:#f70b79&quot;    x=&quot;25&quot; y=&quot;75&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
     &lt;rect id=&quot;selection&quot; style=&quot;stroke:#0000ff; stroke-opacity: 1;fill:none&quot; x=&quot;0&quot; y=&quot;0&quot; width=&quot;20&quot; height=&quot;20&quot;/&gt;
  &lt;/svg&gt; 
 
 
      
 
  &lt;svg id=&quot;omalovanka&quot; xmlns=&quot;http://www.w3.org/2000/svg&quot; width=&quot;1000px&quot; height=&quot;350px&quot; viewBox=&quot;1 28 437 196.7&quot; style=&quot;fill:#fff;stroke: #000;&quot;&gt;
&lt;style type=&quot;text/css&quot;&gt;
 
    .st0{fill:grey;stroke:#08090A;stroke-width:0.5;stroke-miterlimit:10;}
    .st1{fill:#dedede;stroke:#08090A;stroke-width:0.5;stroke-miterlimit:10;} 
&lt;/style&gt;
 
 
 
&lt;path class=&quot;st1&quot; d=&quot;M266.5,79.3c0,0.2,8.9,16.1,8.9,16.1s0.9,2.1-0.9,4.8c-1.8,2.7-9.5,3.2-10.8,3.4c-1.3,0.1-8.3,0.2-19.2,0.5
    s-12.7,1.5-16.9,4.1s-3.2,5.5-3.2,5.5l4.9,8.4c5.4,10,35.2,8.9,35.2,8.9c61.5,2.2,192.2-5.4,192.2-5.4l0.3,0.5V116
    c0,0-8.7-8.3-13.5-11.7c-4.6-3.2-60-32.1-189.7-34.4C262.9,71.9,266.5,79.1,266.5,79.3z&quot;/&gt;
&lt;path class=&quot;st1&quot; d=&quot;M207.9,131.8c0,0-6.2-10.3-12.7-19.2c-6.5-8.9-3.8-10.3-3.8-10.3c1.6-8.1,21.1-8.4,21.1-8.4s17.3,0.5,27.3-0.5
    s6-7.3,6-7.3c-3-8.9-13.5-8.7-13.5-8.7C102.3,79,44.1,101.2,44.1,101.2c-16.5,5.3-27.5,12.4-33.2,16.9V129
    c32.8,10.3,165.5,12.7,212.5,13.2C213.3,138.8,207.9,131.8,207.9,131.8z&quot;/&gt;
&lt;path class=&quot;st0&quot; d=&quot;M234,142.3c3.9,0,6.1,0,6.1,0v-0.1c42.6-0.4,183-2.6,216.9-13.3v-2.9l-0.3-0.5c0,0-130.8,7.6-192.2,5.4
    c0,0-29.8,1.1-35.2-8.9l-4.9-8.4c0,0-1.1-2.9,3.2-5.5s6-3.7,16.9-4.1s17.9-0.4,19.2-0.5c1.3-0.1,9-0.7,10.8-3.4
    c1.8-2.7,0.9-4.8,0.9-4.8s-8.9-15.9-8.9-16.1c0-0.2-3.5-7.4-12.6-9.4c-6.4-0.1-13-0.2-19.8-0.1C90,69.2,29.3,100.9,24.5,104.3
    c-4.9,3.4-13.5,11.7-13.5,11.7v2.1c5.7-4.4,16.7-11.6,33.2-16.9c0,0,58.2-22.2,188.1-23.8c0,0,10.6-0.3,13.5,8.7c0,0,4.1,6.2-6,7.3
    s-27.3,0.5-27.3,0.5s-19.5,0.3-21.1,8.4c0,0-2.7,1.4,3.8,10.3c6.5,8.9,12.7,19.2,12.7,19.2s5.4,7,15.5,10.4c0.8,0,1.5,0,2.3,0v0.7
    c-3.9,0-7.8,0.1-11.6,0.1c-9.1,2.1-12.6,9.2-12.6,9.4c0,0.2-8.9,16.1-8.9,16.1s-0.9,2.1,0.9,4.8c1.8,2.7,9.5,3.2,10.8,3.4
    c1.3,0.1,8.3,0.2,19.2,0.5s12.7,1.5,16.9,4.1c4.3,2.6,3.2,5.5,3.2,5.5l-4.9,8.4c-5.4,10-35.2,8.9-35.2,8.9
    c-61.5,2.2-192.2-5.4-192.2-5.4l-0.3,0.5v2.9c33.9,10.7,174.4,12.8,216.9,13.3v0.1c0,0,2.2,0,6.1,0c3.9,0,6.1,0,6.1,0v-0.1
    c1.4,0,2.8,0,4.4,0c10.1-3.4,15.5-10.4,15.5-10.4s6.2-10.3,12.7-19.2c6.5-8.9,3.8-10.3,3.8-10.3c-1.6-8.1-21.1-8.4-21.1-8.4
    s-17.3,0.5-27.3-0.5c-10-1.1-6-7.3-6-7.3c3-8.9,13.5-8.7,13.5-8.7c129.9,1.6,188.1,23.8,188.1,23.8c16.5,5.3,27.5,12.4,33.2,16.9
    v-2.1c0,0-8.7-8.3-13.5-11.7c-4.8-3.4-65.6-35-209.5-34.5c-2.8,0-5.5,0-8.2,0l0-0.7c0.7,0,1.4,0,2.1,0v0.1
    C227.9,142.3,230,142.3,234,142.3z&quot;/&gt;
&lt;/svg&gt;
 
   
&lt;script&gt;
 
 var _currentFill = &quot;fill:#000&quot;;
  var _pouziteBarvy = new Array();
  var _vypln = new Boolean(true);
  $(&quot;#octocat&quot;).click(function (event) {
      for (i = 0; i &lt; _pouziteBarvy.length; i++){
          if(_pouziteBarvy[i] == _currentFill){
           _vypln = false;
           break;
         }
      }
      if(_vypln &amp;&amp; event.target.nodeName == &quot;path&quot;){
         var i = _pouziteBarvy.indexOf($(event.target).attr('style'));
         if(i != -1) {
        _pouziteBarvy.splice(i, 1);
    }                 
         $(event.target).attr('style', _currentFill);
         _pouziteBarvy.push(_currentFill);
      }
      _vypln = true;             
  })
  var $swatches = $(&quot;#swatches&quot;);
  $swatches.click(function (event) { 
      $swatch = $(event.target);
      loc = [parseInt($swatch.attr('x'), 10), parseInt($swatch.attr('y'), 10)]
      $(&quot;#selection&quot;, $swatches).attr('x', loc[0]);
      $(&quot;#selection&quot;, $swatches).attr('y', loc[1]);
      if( event.target.nodeName != &quot;svg&quot;){
          _currentFill = $swatch.attr('style');
      }
  })
</code></pre>
<p>............................................................................................................</p>
","103"
